Date,open,high,low,close,adj close,volume
2008-11-19,114636.0,141288.0,111396.0,140532.0,137816.1875,600
2008-11-20,144540.0,170076.0,134340.0,168648.0,165388.828125,1100
2008-11-21,157200.0,187896.0,139248.0,140664.0,137945.625,1300
2008-11-24,133572.0,140424.0,106020.0,110748.0,108607.7734375,800
2008-11-25,105828.0,117396.0,104136.0,105492.0,103453.34375,800
2008-11-26,112980.0,113124.0,86100.0,87432.0,85742.359375,1200
2008-11-28,90444.0,90792.0,83160.0,83568.0,81953.03125,400
2008-12-01,90972.0,114000.0,89880.0,112512.0,110337.6875,1500
2008-12-02,106284.0,112368.0,93000.0,93612.0,91802.921875,1500
2008-12-03,100836.0,101748.0,83580.0,85224.0,83577.03125,2900
2008-12-04,90000.0,98736.0,80808.0,93960.0,92144.1953125,2500
2008-12-05,98820.0,105000.0,80100.0,81012.0,79446.421875,2900
2008-12-08,74832.0,76260.0,68028.0,70500.0,69137.5625,2100
2008-12-09,72288.0,78204.0,64800.0,76428.0,74951.015625,3000
2008-12-10,73848.0,76020.0,67884.0,71280.0,69902.5078125,2500
2008-12-11,73452.0,84252.0,70524.0,81936.0,80352.5703125,2500
2008-12-12,88248.0,90048.0,72576.0,73116.0,71703.0234375,2500
2008-12-15,71292.0,83640.0,70740.0,80496.0,78940.3984375,1900
2008-12-16,75468.0,76188.0,63960.0,64032.0,62794.56640625,1900
2008-12-17,66180.0,67500.0,59760.0,62304.0,61099.9609375,1800
2008-12-18,62760.0,68100.0,59292.0,64656.0,63406.5078125,1900
2008-12-19,61380.0,64620.0,57420.0,62136.0,60935.20703125,2200
2008-12-22,61716.0,72480.0,61716.0,66468.0,65183.484375,2100
2008-12-23,65256.0,70620.0,63840.0,69852.0,68502.09375,1900
2008-12-24,69012.0,71544.0,67500.0,68712.0,67384.125,700
2008-12-26,66528.0,69156.0,65400.0,65400.0,64136.12890625,900
2008-12-29,66180.0,72408.0,65508.0,69600.0,68254.9609375,1500
2008-12-30,67488.0,68856.0,62604.0,62940.0,61723.66796875,1400
2008-12-31,62304.0,62712.0,54300.0,57468.0,56357.421875,2500
2009-01-02,56316.0,58260.0,53316.0,55200.0,54133.2421875,2500
2009-01-05,54000.0,57384.0,52944.0,54012.0,52968.20703125,2700
2009-01-06,52776.0,53808.0,49416.0,51432.0,50438.0703125,2500
2009-01-07,54432.0,57996.0,53760.0,55836.0,54756.95703125,3100
2009-01-08,57060.0,57720.0,54540.0,54888.0,53827.2734375,2800
2009-01-09,54588.0,61584.0,54384.0,61500.0,60311.49609375,2900
2009-01-12,61596.0,67200.0,60984.0,66600.0,65312.9375,2600
2009-01-13,66804.0,67836.0,62772.0,63936.0,62700.42578125,4000
2009-01-14,67944.0,72840.0,66600.0,72264.0,70867.4921875,4400
2009-01-15,71952.0,79224.0,66216.0,68712.0,67384.125,5600
2009-01-16,64320.0,73200.0,64176.0,66456.0,65171.71875,4800
2009-01-20,69060.0,80028.0,67680.0,79920.0,78375.5234375,4900
2009-01-21,76164.0,81516.0,66816.0,68052.0,66736.8828125,4700
2009-01-22,72048.0,77172.0,68532.0,73692.0,72267.875,5400
2009-01-23,79272.0,80256.0,69432.0,72324.0,70926.3203125,5800
2009-01-26,72672.0,73548.0,65268.0,70188.0,68831.6015625,3500
2009-01-27,69312.0,70812.0,65760.0,67692.0,66383.828125,3000
2009-01-28,63876.0,64320.0,58512.0,59748.0,58593.359375,3500
2009-01-29,62100.0,67032.0,61668.0,66624.0,65336.48828125,2800
2009-01-30,64968.0,72156.0,63792.0,70596.0,69231.71875,4100
2009-02-02,74424.0,74508.0,67332.0,68736.0,67407.6640625,4000
2009-02-03,66756.0,70464.0,65412.0,67128.0,65830.7421875,2500
2009-02-04,67080.0,70068.0,63096.0,68724.0,67395.890625,3700
2009-02-05,70524.0,71628.0,63228.0,66300.0,65018.73046875,4800
2009-02-06,66000.0,66720.0,58476.0,59184.0,58040.2578125,3700
2009-02-09,59844.0,61992.0,58644.0,60048.0,58887.5546875,2200
2009-02-10,61332.0,68748.0,58740.0,67608.0,66301.4609375,5800
2009-02-11,67044.0,70548.0,65508.0,67152.0,65854.2734375,3400
2009-02-12,70584.0,73200.0,65484.0,65484.0,64218.5078125,5100
2009-02-13,65916.0,68004.0,63300.0,67908.0,66595.6640625,3800
2009-02-17,75336.0,76140.0,72564.0,75552.0,74091.9453125,5300
2009-02-18,73644.0,79944.0,73464.0,78936.0,77410.5390625,5900
2009-02-19,76224.0,82632.0,75204.0,82140.0,80552.625,5200
2009-02-20,87084.0,91260.0,82620.0,85548.0,83894.765625,9100
2009-02-23,84060.0,96000.0,83676.0,95556.0,93709.359375,6500
2009-02-24,92004.0,95088.0,82104.0,84036.0,82411.984375,6700
2009-02-25,85716.0,93660.0,83916.0,90024.0,88284.2734375,6300
2009-02-26,86736.0,95964.0,85800.0,94752.0,92920.90625,4600
2009-02-27,99636.0,100200.0,91104.0,96600.0,94733.1875,7000
2009-03-02,103248.0,113976.0,101904.0,112476.0,110302.359375,6900
2009-03-03,108300.0,121476.0,107988.0,119640.0,117327.9375,5500
2009-03-04,114012.0,119580.0,105396.0,111048.0,108901.9765625,5700
2009-03-05,118332.0,130092.0,114408.0,128784.0,126295.21875,5000
2009-03-06,124752.0,136968.0,119616.0,127140.0,124682.9921875,4700
2009-03-09,132276.0,137388.0,122388.0,136200.0,133567.90625,4200
2009-03-10,126012.0,127548.0,107460.0,108828.0,106724.8828125,2700
2009-03-11,105120.0,111324.0,98808.0,108528.0,106430.671875,2200
2009-03-12,110064.0,113784.0,86412.0,88392.0,86683.8046875,2400
2009-03-13,85620.0,89400.0,83280.0,84996.0,83353.4375,2500
2009-03-16,82272.0,90564.0,79872.0,89844.0,88107.7421875,3100
2009-03-17,89268.0,91452.0,77568.0,77580.0,76080.75,2800
2009-03-18,78600.0,80484.0,67368.0,69072.0,67737.171875,3400
2009-03-19,66516.0,72828.0,66240.0,71520.0,70137.859375,3400
2009-03-20,69780.0,79044.0,69000.0,78852.0,77328.1640625,4200
2009-03-23,70992.0,73368.0,58716.0,58872.0,57734.28125,4600
2009-03-24,61200.0,65808.0,59328.0,65100.0,63841.92578125,3000
2009-03-25,63768.0,69192.0,57504.0,60288.0,59122.92578125,6000
2009-03-26,57660.0,59724.0,53004.0,53220.0,52191.515625,4800
2009-03-27,55968.0,58560.0,54528.0,58164.0,57039.96484375,3700
2009-03-30,63360.0,67056.0,62748.0,63132.0,61911.95703125,4400
2009-03-31,60912.0,63576.0,55836.0,61716.0,60523.32421875,4000
2009-04-01,64512.0,65544.0,57624.0,58380.0,57251.7890625,4500
2009-04-02,53016.0,54120.0,47232.0,49848.0,48884.6796875,5900
2009-04-03,49980.0,51540.0,47484.0,47544.0,46625.19921875,4400
2009-04-06,49536.0,52296.0,49020.0,49980.0,49014.125,4100
2009-04-07,52356.0,55380.0,51072.0,54924.0,53862.58203125,4200
2009-04-08,53904.0,55236.0,51300.0,51300.0,50308.6171875,4700
2009-04-09,47520.0,48168.0,42660.0,43068.0,42235.703125,5200
2009-04-13,43884.0,45360.0,41688.0,42720.0,41894.42578125,5000
2009-04-14,44532.0,46476.0,43092.0,46416.0,45518.99609375,5700
2009-04-15,47280.0,47580.0,43704.0,44400.0,43541.96484375,5700
2009-04-16,42528.0,44844.0,39420.0,40596.0,39811.4765625,5000
2009-04-17,40212.0,41400.0,37992.0,39252.0,38493.4453125,4200
2009-04-20,41748.0,45384.0,41160.0,45240.0,44365.7265625,5500
2009-04-21,45840.0,46200.0,39960.0,40272.0,39493.734375,5700
2009-04-22,42204.0,42576.0,37128.0,40380.0,39599.6484375,6500
2009-04-23,39888.0,42804.0,39576.0,40800.0,40011.53515625,4800
2009-04-24,39648.0,40836.0,36696.0,38460.0,37716.7578125,5300
2009-04-27,40248.0,40704.0,37980.0,39576.0,38811.18359375,6800
2009-04-28,40944.0,41328.0,37260.0,39480.0,38717.0390625,6800
2009-04-29,37728.0,38172.0,33480.0,34680.0,34009.796875,7900
2009-04-30,33192.0,35664.0,32196.0,35664.0,34974.7890625,7500
2009-05-01,35460.0,36000.0,34080.0,35040.0,34362.84765625,6600
2009-05-04,34056.0,34476.0,31020.0,31200.0,30597.0546875,6700
2009-05-05,31536.0,32904.0,31092.0,31656.0,31044.240234375,5400
2009-05-06,30480.0,33204.0,29928.0,31344.0,30738.271484375,6800
2009-05-07,29892.0,34260.0,29664.0,33396.0,32750.615234375,8400
2009-05-08,31824.0,32868.0,29748.0,30060.0,29479.083984375,8000
2009-05-11,31656.0,32100.0,30660.0,31236.0,30632.357421875,5600
2009-05-12,30684.0,34116.0,30228.0,32604.0,31973.923828125,8600
2009-05-13,34212.0,37152.0,34032.0,37008.0,36292.80859375,9300
2009-05-14,36792.0,37536.0,33612.0,35460.0,34774.73046875,9700
2009-05-15,35556.0,36852.0,34380.0,36036.0,35339.59765625,8100
2009-05-18,34608.0,34980.0,31740.0,32160.0,31538.501953125,8000
2009-05-19,32112.0,33144.0,30960.0,32004.0,31385.517578125,7200
2009-05-20,31116.0,33072.0,29520.0,32940.0,32303.427734375,8900
2009-05-21,34284.0,35880.0,33336.0,34092.0,33433.1640625,9100
2009-05-22,33648.0,35196.0,33396.0,35196.0,34515.82421875,7200
2009-05-26,36156.0,36300.0,30084.0,30288.0,29702.677734375,12200
2009-05-27,30720.0,32052.0,29676.0,31848.0,31232.529296875,9900
2009-05-28,31032.0,33924.0,30660.0,31728.0,31114.84765625,10500
2009-05-29,31296.0,31956.0,29736.0,29844.0,29267.259765625,8200
2009-06-01,27780.0,28200.0,25944.0,26400.0,25889.814453125,11100
2009-06-02,26628.0,27024.0,24996.0,25272.0,24783.611328125,11100
2009-06-03,25992.0,26832.0,25716.0,25848.0,25348.48046875,10700
2009-06-04,25344.0,26304.0,24552.0,24612.0,24136.369140625,8600
2009-06-05,23976.0,25380.0,23820.0,24732.0,24254.046875,9900
2009-06-08,25224.0,26280.0,24576.0,25560.0,25066.046875,10500
2009-06-09,25128.0,25548.0,24564.0,25200.0,24713.0078125,7900
2009-06-10,24372.0,26880.0,24372.0,25452.0,24960.1328125,12700
2009-06-11,25356.0,25476.0,24264.0,25392.0,24901.29296875,11800
2009-06-12,25884.0,26460.0,25152.0,25152.0,24665.93359375,9500
2009-06-15,26256.0,27996.0,26196.0,27168.0,26642.97265625,11600
2009-06-16,26592.0,28812.0,26436.0,28560.0,28008.072265625,12900
2009-06-17,28584.0,29400.0,27120.0,28116.0,27572.65234375,14300
2009-06-18,28044.0,28872.0,27204.0,27720.0,27184.3046875,9300
2009-06-19,26568.0,27540.0,26268.0,27060.0,26537.05859375,9400
2009-06-22,27720.0,30108.0,27696.0,30048.0,29467.3125,10200
2009-06-23,29544.0,30924.0,29244.0,30684.0,30091.025390625,10800
2009-06-24,29856.0,30312.0,28608.0,29832.0,29255.486328125,9800
2009-06-25,30576.0,30684.0,27204.0,27288.0,26760.654296875,14800
2009-06-26,27636.0,27960.0,26376.0,27000.0,26478.21875,8700
2009-06-29,26760.0,28152.0,26376.0,27024.0,26501.75390625,9300
2009-06-30,26820.0,27576.0,26280.0,27300.0,26772.419921875,10600
2009-07-01,26688.0,26712.0,25260.0,25848.0,25348.48046875,12600
2009-07-02,27060.0,28776.0,27036.0,28356.0,27808.013671875,13200
2009-07-06,29136.0,30576.0,28740.0,29208.0,28643.55078125,14300
2009-07-07,29352.0,31068.0,29148.0,31032.0,30432.298828125,14900
2009-07-08,30660.0,33204.0,30312.0,31596.0,30985.400390625,20000
2009-07-09,31164.0,32280.0,30960.0,32004.0,31385.517578125,9700
2009-07-10,32664.0,33156.0,31272.0,31536.0,30926.55859375,13000
2009-07-13,31260.0,32940.0,29244.0,29340.0,28772.99609375,13800
2009-07-14,29328.0,29832.0,28512.0,28788.0,28231.6640625,9600
2009-07-15,27228.0,27540.0,25236.0,25536.0,25042.51171875,13500
2009-07-16,25752.0,25896.0,24084.0,24420.0,23948.076171875,10700
2009-07-17,24312.0,24996.0,24264.0,24768.0,24289.353515625,9600
2009-07-20,24252.0,24552.0,23592.0,23736.0,23277.294921875,10500
2009-07-21,23184.0,24828.0,23124.0,23880.0,23418.515625,14800
2009-07-22,24276.0,24360.0,22932.0,23436.0,22983.09375,13800
2009-07-23,23388.0,23472.0,20784.0,21060.0,20653.013671875,18400
2009-07-24,21540.0,21792.0,20736.0,20748.0,20347.041015625,12100
2009-07-27,20784.0,21228.0,20316.0,20508.0,20111.6796875,9600
2009-07-28,20868.0,21288.0,20256.0,20448.0,20052.83984375,14800
2009-07-29,20820.0,21084.0,20448.0,20712.0,20311.736328125,13300
2009-07-30,19896.0,20100.0,18948.0,19644.0,19264.373046875,15600
2009-07-31,19884.0,19956.0,19140.0,19836.0,19452.66796875,10800
2009-08-03,19140.0,19788.0,18804.0,18840.0,18475.9140625,12100
2009-08-04,19176.0,19200.0,18060.0,18324.0,17969.884765625,12900
2009-08-05,18228.0,19308.0,18204.0,18720.0,18358.232421875,12600
2009-08-06,18552.0,19716.0,18360.0,19560.0,19182.0,12200
2009-08-07,18696.0,19020.0,17388.0,18072.0,17722.751953125,18800
2009-08-10,18300.0,18492.0,17712.0,18060.0,17710.98828125,12400
2009-08-11,18252.0,19176.0,18192.0,18936.0,18570.05859375,11800
2009-08-12,18912.0,18924.0,17352.0,18060.0,17710.98828125,17300
2009-08-13,17616.0,18408.0,17436.0,17580.0,17240.26171875,14900
2009-08-14,17688.0,19212.0,17652.0,18708.0,18346.46484375,13400
2009-08-17,19824.0,20388.0,19752.0,20268.0,19876.31640625,14300
2009-08-18,19848.0,20172.0,19116.0,19512.0,19134.927734375,14200
2009-08-19,20124.0,20244.0,18708.0,18768.0,18405.302734375,14500
2009-08-20,18888.0,19116.0,18012.0,18144.0,17793.365234375,10100
2009-08-21,17604.0,17628.0,16704.0,16884.0,16557.71484375,15300
2009-08-24,16656.0,17124.0,16344.0,16860.0,16534.177734375,13100
2009-08-25,16632.0,16812.0,16152.0,16692.0,16369.423828125,14900
2009-08-26,16764.0,16956.0,16332.0,16572.0,16251.7421875,13400
2009-08-27,16632.0,17616.0,16464.0,16608.0,16287.046875,17400
2009-08-28,16104.0,17256.0,15972.0,16932.0,16604.787109375,13000
2009-08-31,17460.0,17904.0,17316.0,17688.0,17346.17578125,12100
2009-09-01,17988.0,19056.0,16836.0,18912.0,18546.521484375,22300
2009-09-02,19128.0,19308.0,18720.0,19140.0,18770.115234375,13300
2009-09-03,18840.0,19560.0,18444.0,18480.0,18122.869140625,12300
2009-09-04,18552.0,18876.0,17664.0,17712.0,17369.712890625,15200
2009-09-08,17136.0,17736.0,17088.0,17124.0,16793.076171875,10100
2009-09-09,17112.0,17268.0,15924.0,16236.0,15922.236328125,17900
2009-09-10,16224.0,16608.0,15492.0,15552.0,15251.455078125,14300
2009-09-11,15468.0,15840.0,15144.0,15612.0,15310.2939453125,13500
2009-09-14,15948.0,16032.0,15060.0,15120.0,14827.8037109375,15500
2009-09-15,15108.0,15300.0,14592.0,14712.0,14427.6875,16100
2009-09-16,14532.0,14664.0,13812.0,13812.0,13545.080078125,17500
2009-09-17,13824.0,14112.0,13416.0,13896.0,13627.45703125,16600
2009-09-18,13632.0,14160.0,13596.0,13740.0,13474.4716796875,16300
2009-09-21,14112.0,14376.0,13680.0,13824.0,13556.8466796875,15400
2009-09-22,13524.0,13824.0,13380.0,13536.0,13274.412109375,13300
2009-09-23,13452.0,14004.0,13152.0,13944.0,13674.5302734375,15800
2009-09-24,13848.0,15048.0,13704.0,14748.0,14462.9912109375,23800
2009-09-25,14964.0,15252.0,14652.0,15000.0,14710.12109375,20100
2009-09-28,14700.0,14844.0,13704.0,13884.0,13615.6884765625,18000
2009-09-29,13908.0,14172.0,13584.0,14100.0,13827.513671875,15600
2009-09-30,14040.0,15120.0,13956.0,14568.0,14286.470703125,26400
2009-10-01,14724.0,16020.0,14676.0,15984.0,15675.1064453125,26500
2009-10-02,16464.0,16680.0,15864.0,16296.0,15981.0771484375,26000
2009-10-05,16032.0,16224.0,15216.0,15348.0,15051.396484375,18800
2009-10-06,15036.0,15156.0,14316.0,14508.0,14227.630859375,25000
2009-10-07,14664.0,14748.0,14352.0,14496.0,14215.861328125,13800
2009-10-08,14100.0,14364.0,13704.0,14064.0,13792.2109375,18600
2009-10-09,14040.0,14148.0,13560.0,13584.0,13321.486328125,11700
2009-10-12,13380.0,13800.0,13212.0,13608.0,13345.0224609375,10600
2009-10-13,13692.0,14160.0,13572.0,13764.0,13498.0078125,13900
2009-10-14,13164.0,13524.0,12912.0,12960.0,12709.544921875,18000
2009-10-15,13200.0,13308.0,12912.0,12996.0,12744.8486328125,12600
2009-10-16,13272.0,13740.0,13200.0,13404.0,13144.96484375,17800
2009-10-19,13272.0,13584.0,12852.0,13068.0,12815.458984375,16900
2009-10-20,13032.0,13800.0,12984.0,13620.0,13356.7919921875,18100
2009-10-21,13668.0,14208.0,12900.0,14112.0,13839.283203125,24100
2009-10-22,14148.0,14664.0,13368.0,13536.0,13274.412109375,28800
2009-10-23,13440.0,14448.0,13332.0,14352.0,14074.64453125,25300
2009-10-26,14256.0,15000.0,13620.0,14784.0,14498.2958984375,30200
2009-10-27,14748.0,15396.0,14520.0,15324.0,15027.859375,31500
2009-10-28,15492.0,17028.0,15312.0,16872.0,16545.943359375,35000
2009-10-29,16368.0,16572.0,15576.0,15804.0,15498.5830078125,31800
2009-10-30,16044.0,17424.0,16008.0,17136.0,16804.841796875,38700
2009-11-02,16872.0,18048.0,16392.0,17196.0,16863.685546875,38200
2009-11-03,17568.0,17724.0,16416.0,16416.0,16098.7578125,30600
2009-11-04,16116.0,17160.0,15912.0,17148.0,16816.61328125,27200
2009-11-05,16500.0,16692.0,15444.0,15552.0,15251.455078125,32400
2009-11-06,16008.0,16140.0,15084.0,15468.0,15169.0771484375,26300
2009-11-09,15060.0,15084.0,14520.0,14556.0,14274.703125,20300
2009-11-10,14652.0,15168.0,14340.0,14832.0,14545.3681640625,22100
2009-11-11,14472.0,14868.0,14064.0,14484.0,14204.0927734375,22600
2009-11-12,14520.0,15420.0,14160.0,15324.0,15027.859375,28200
2009-11-13,15168.0,15720.0,14664.0,14832.0,14545.3681640625,29900
2009-11-16,14544.0,14556.0,13356.0,13668.0,13403.86328125,29400
2009-11-17,13800.0,14028.0,13524.0,13668.0,13403.86328125,21700
2009-11-18,13620.0,14112.0,13596.0,13716.0,13450.9365234375,20600
2009-11-19,14160.0,15084.0,14088.0,14748.0,14462.9912109375,29600
2009-11-20,15108.0,15192.0,14664.0,14820.0,14533.6005859375,25200
2009-11-23,14208.0,14280.0,13512.0,14016.0,13745.138671875,27800
2009-11-24,14040.0,14736.0,14040.0,14244.0,13968.7314453125,27000
2009-11-25,13980.0,14280.0,13884.0,14232.0,13956.9638671875,12300
2009-11-27,15780.0,15876.0,14700.0,15264.0,14969.01953125,21200
2009-11-30,15432.0,16080.0,15012.0,15120.0,14827.8037109375,25600
2009-12-01,14664.0,14796.0,14220.0,14388.0,14109.947265625,24000
2009-12-02,14304.0,14340.0,13500.0,13884.0,13615.6884765625,26600
2009-12-03,13668.0,14400.0,13416.0,14376.0,14098.1806640625,23700
2009-12-04,13476.0,14148.0,12984.0,13320.0,13062.5888671875,46300
2009-12-07,13332.0,13524.0,13044.0,13248.0,12991.978515625,20100
2009-12-08,13488.0,13992.0,13272.0,13560.0,13297.9501953125,25400
2009-12-09,13620.0,14052.0,13512.0,13632.0,13368.55859375,23000
2009-12-10,13488.0,14004.0,13284.0,13836.0,13568.615234375,21500
2009-12-11,13560.0,13932.0,13380.0,13440.0,13180.2685546875,26100
2009-12-14,13128.0,13572.0,12804.0,12840.0,12591.8642578125,20800
2009-12-15,12912.0,13032.0,12552.0,12936.0,12686.0078125,20300
2009-12-16,12696.0,12924.0,12480.0,12684.0,12438.87890625,19300
2009-12-17,12924.0,13380.0,12768.0,13092.0,12838.994140625,23100
2009-12-18,12804.0,13296.0,12732.0,12756.0,12509.4873046875,18500
2009-12-21,12468.0,12480.0,12168.0,12276.0,12038.7646484375,20600
2009-12-22,12156.0,12276.0,11820.0,11880.0,11650.416015625,20000
2009-12-23,11676.0,11880.0,11400.0,11412.0,11191.4609375,18100
2009-12-24,11292.0,11400.0,11268.0,11292.0,11073.779296875,6500
2009-12-28,11160.0,11484.0,11148.0,11316.0,11097.3154296875,8500
2009-12-29,11256.0,11388.0,11196.0,11352.0,11132.619140625,7800
2009-12-30,11460.0,11664.0,11232.0,11340.0,11120.8515625,12200
2009-12-31,11340.0,11844.0,11172.0,11832.0,11603.34375,12600
2010-01-04,11292.0,11304.0,10884.0,10884.0,10673.6650390625,20900
2010-01-05,10932.0,11148.0,10788.0,11004.0,10791.34375,15500
2010-01-06,11004.0,11112.0,10836.0,11040.0,10826.6484375,13300
2010-01-07,11028.0,11328.0,10776.0,10800.0,10591.2880859375,19000
2010-01-08,10908.0,10980.0,10608.0,10620.0,10414.7666015625,15800
2010-01-11,10476.0,10872.0,10416.0,10740.0,10532.4462890625,13300
2010-01-12,10944.0,11232.0,10800.0,11076.0,10861.953125,18700
2010-01-13,10992.0,11268.0,10596.0,10668.0,10461.8388671875,21600
2010-01-14,10776.0,10836.0,10440.0,10548.0,10344.158203125,16000
2010-01-15,10524.0,11196.0,10452.0,10980.0,10767.8095703125,25200
2010-01-19,10884.0,10896.0,10380.0,10380.0,10179.404296875,21100
2010-01-20,10596.0,11172.0,10596.0,10824.0,10614.82421875,25100
2010-01-21,10812.0,11484.0,10548.0,11352.0,11132.619140625,30800
2010-01-22,11412.0,12108.0,11244.0,11988.0,11756.330078125,34600
2010-01-25,11772.0,12204.0,11724.0,11928.0,11697.48828125,18900
2010-01-26,12060.0,12312.0,11796.0,12264.0,12026.99609375,21800
2010-01-27,12432.0,12576.0,11832.0,11892.0,11662.1845703125,25300
2010-01-28,11808.0,12816.0,11796.0,12504.0,12262.357421875,29700
2010-01-29,12348.0,12984.0,11940.0,12936.0,12686.0078125,28400
2010-02-01,12744.0,12876.0,12372.0,12420.0,12179.98046875,18600
2010-02-02,12360.0,12564.0,12000.0,12048.0,11815.1689453125,19400
2010-02-03,12216.0,12564.0,11952.0,12276.0,12038.7646484375,18000
2010-02-04,12552.0,13548.0,12528.0,13512.0,13250.876953125,29300
2010-02-05,13416.0,14220.0,13296.0,13344.0,13086.1240234375,42900
2010-02-08,13464.0,13776.0,13128.0,13728.0,13462.7041015625,22100
2010-02-09,13248.0,13680.0,12912.0,13200.0,12944.9072265625,31700
2010-02-10,13308.0,13704.0,12984.0,13056.0,12803.6904296875,22100
2010-02-11,13176.0,13488.0,12420.0,12444.0,12203.5166015625,22600
2010-02-12,12828.0,12912.0,12156.0,12156.0,11921.0830078125,20900
2010-02-16,11796.0,12120.0,11520.0,11556.0,11332.677734375,17000
2010-02-17,11376.0,11580.0,11244.0,11316.0,11097.3154296875,17600
2010-02-18,11316.0,11424.0,11028.0,11028.0,10814.880859375,19000
2010-02-19,11160.0,11220.0,10824.0,10968.0,10756.0400390625,16900
2010-02-22,10800.0,11004.0,10776.0,10884.0,10673.6650390625,12500
2010-02-23,10932.0,11364.0,10884.0,11268.0,11050.2431640625,20900
2010-02-24,11148.0,11232.0,10812.0,10980.0,10767.8095703125,16600
2010-02-25,11412.0,11520.0,10932.0,10968.0,10756.0400390625,20200
2010-02-26,10908.0,11268.0,10884.0,11100.0,10885.4912109375,13800
2010-03-01,10848.0,10848.0,10296.0,10344.0,10144.099609375,21400
2010-03-02,10200.0,10248.0,9912.0,10092.0,9896.9697265625,19200
2010-03-03,9924.0,10068.0,9744.0,9912.0,9720.4482421875,16900
2010-03-04,9900.0,10032.0,9792.0,9828.0,9638.0712890625,12800
2010-03-05,9648.0,9732.0,9180.0,9240.0,9061.4345703125,21400
